02Jan2018 06:00,2242.99072266
03Jan2018 06:00,2242.99072266
04Jan2018 06:00,2242.99072266
05Jan2018 06:00,2243.53173828
06Jan2018 06:00,2246.51098633
07Jan2018 06:00,2249.49316406
08Jan2018 06:00,2252.48876953
09Jan2018 06:00,2255.51367188
10Jan2018 06:00,2258.57275391
11Jan2018 06:00,2261.64697266
12Jan2018 06:00,2264.71484375
13Jan2018 06:00,2267.8059082
14Jan2018 06:00,2271.10253906
15Jan2018 06:00,2275.00512695
16Jan2018 06:00,2279.78100586
17Jan2018 06:00,2285.01489258
18Jan2018 06:00,2289.87939453
19Jan2018 06:00,2293.91967773
20Jan2018 06:00,2297.38818359
21Jan2018 06:00,2300.94165039
22Jan2018 06:00,2304.68041992
23Jan2018 06:00,2308.12744141
24Jan2018 06:00,2310.91674805
25Jan2018 06:00,2313.01367188
26Jan2018 06:00,2314.8347168
27Jan2018 06:00,2317.97631836
28Jan2018 06:00,2327.5090332
29Jan2018 06:00,2352.55078125
30Jan2018 06:00,2397.82470703
31Jan2018 06:00,2452.54589844
01Feb2018 06:00,2496.64550781
02Feb2018 06:00,2518.04296875
03Feb2018 06:00,2517.04833984
04Feb2018 06:00,2500.80615234
05Feb2018 06:00,2477.60717773
06Feb2018 06:00,2460.59399414
07Feb2018 06:00,2457.50024414
08Feb2018 06:00,2486.01074219
09Feb2018 06:00,2560.32519531
10Feb2018 06:00,2667.2109375
11Feb2018 06:00,2771.08178711
12Feb2018 06:00,2847.77392578
13Feb2018 06:00,2898.20117188
14Feb2018 06:00,2933.24243164
15Feb2018 06:00,2955.30883789
16Feb2018 06:00,2956.61010742
17Feb2018 06:00,2934.41113281
18Feb2018 06:00,2903.60327148
19Feb2018 06:00,2894.29907227
20Feb2018 06:00,2937.14038086
21Feb2018 06:00,3028.15551758
22Feb2018 06:00,3090.51342773
23Feb2018 06:00,3101.67993164
24Feb2018 06:00,3070.80957031
25Feb2018 06:00,3013.49365234
26Feb2018 06:00,2965.77929688
27Feb2018 06:00,2941.77124023
28Feb2018 06:00,2964.89428711
01Mar2018 06:00,3011.40600586
02Mar2018 06:00,3058.62231445
03Mar2018 06:00,3157.68603516
04Mar2018 06:00,3245.11987305
05Mar2018 06:00,3271.42797852
06Mar2018 06:00,3388.32397461
07Mar2018 06:00,3828.64282227
08Mar2018 06:00,4654.40380859
09Mar2018 06:00,5533.44580078
10Mar2018 06:00,6288.61816406
11Mar2018 06:00,7103.53710938
12Mar2018 06:00,8114.71337891
13Mar2018 06:00,9104.20800781
14Mar2018 06:00,9790.56835938
15Mar2018 06:00,10021.3916016
16Mar2018 06:00,9803.40527344
17Mar2018 06:00,9236.84667969
18Mar2018 06:00,8530.02734375
19Mar2018 06:00,7900.78271484
20Mar2018 06:00,7508.79248047
21Mar2018 06:00,7428.18554688
22Mar2018 06:00,7594.68652344
23Mar2018 06:00,7841.81835938
24Mar2018 06:00,7998.96582031
25Mar2018 06:00,7963.68115234
26Mar2018 06:00,7736.90087891
27Mar2018 06:00,7460.28466797
28Mar2018 06:00,7286.96630859
29Mar2018 06:00,7100.51855469
30Mar2018 06:00,6753.93994141
31Mar2018 06:00,6466.82666016
01Apr2018 06:00,6622.34033203
02Apr2018 06:00,7137.890625
03Apr2018 06:00,7541.88916016
04Apr2018 06:00,7524.53613281
05Apr2018 06:00,7076.4609375
06Apr2018 06:00,6503.82666016
07Apr2018 06:00,6151.98974609
08Apr2018 06:00,6123.41601562
09Apr2018 06:00,6436.93066406
10Apr2018 06:00,6833.49462891
11Apr2018 06:00,7252.56054688
12Apr2018 06:00,7811.00537109
13Apr2018 06:00,8486.4765625
14Apr2018 06:00,9332.47265625
15Apr2018 06:00,10771.4082031
16Apr2018 06:00,12554.1328125
17Apr2018 06:00,13889.7050781
18Apr2018 06:00,14461.2539062
19Apr2018 06:00,14337.1826172
20Apr2018 06:00,14215.5585938
21Apr2018 06:00,14349.7080078
22Apr2018 06:00,14525.7597656
23Apr2018 06:00,14654.5830078
24Apr2018 06:00,14785.2910156
25Apr2018 06:00,15098.8105469
26Apr2018 06:00,15461.2832031
27Apr2018 06:00,15605.6582031
28Apr2018 06:00,15647.0146484
29Apr2018 06:00,15760.8671875
30Apr2018 06:00,15941.9580078
01May2018 06:00,16412.8242188
02May2018 06:00,16787.2324219
03May2018 06:00,16536.1992188
04May2018 06:00,16201.4199219
05May2018 06:00,16212.8544922
06May2018 06:00,16372.0654297
07May2018 06:00,16405.7578125
08May2018 06:00,16471.3398438
09May2018 06:00,16448.890625
10May2018 06:00,16847.3457031
11May2018 06:00,17890.671875
12May2018 06:00,19297.3007812
13May2018 06:00,20025.2988281
14May2018 06:00,19873.7382812
15May2018 06:00,19320.7382812
16May2018 06:00,18634.2578125
17May2018 06:00,18142.5957031
18May2018 06:00,17575.7089844
19May2018 06:00,17017.453125
20May2018 06:00,16465.3457031
21May2018 06:00,15789.1650391
22May2018 06:00,15160.1679688
23May2018 06:00,14786.9609375
24May2018 06:00,14511.2783203
25May2018 06:00,14344.7617188
26May2018 06:00,14721.6660156
27May2018 06:00,16815.5175781
28May2018 06:00,20990.5585938
29May2018 06:00,26018.0644531
30May2018 06:00,30510.9785156
31May2018 06:00,33534.8984375
01Jun2018 06:00,35298.9492188
02Jun2018 06:00,35235.59375
03Jun2018 06:00,33679.1679688
04Jun2018 06:00,31357.7207031
05Jun2018 06:00,28974.2421875
06Jun2018 06:00,26892.3144531
07Jun2018 06:00,25191.8066406
08Jun2018 06:00,23891.1386719
09Jun2018 06:00,23065.0644531
10Jun2018 06:00,22609.4863281
11Jun2018 06:00,22510.2519531
12Jun2018 06:00,22787.0585938
13Jun2018 06:00,23174.0859375
14Jun2018 06:00,23386.203125
15Jun2018 06:00,23581.9765625
16Jun2018 06:00,24344.5
17Jun2018 06:00,26173.4980469
18Jun2018 06:00,29404.2675781
19Jun2018 06:00,33243.2734375
20Jun2018 06:00,36609.390625
21Jun2018 06:00,39170.421875
22Jun2018 06:00,40684.8046875
23Jun2018 06:00,40857.7851562
24Jun2018 06:00,40948.890625
25Jun2018 06:00,42425.0820312
26Jun2018 06:00,44149.28125
27Jun2018 06:00,45123.625
28Jun2018 06:00,44749.2421875
29Jun2018 06:00,43606.8085938
30Jun2018 06:00,42342.4453125
01Jul2018 06:00,41025.8359375
02Jul2018 06:00,39631.3867188
03Jul2018 06:00,39106.6210938
04Jul2018 06:00,40174.109375
05Jul2018 06:00,41835.0664062
06Jul2018 06:00,42996.3828125
07Jul2018 06:00,44165.5585938
08Jul2018 06:00,46077.3515625
09Jul2018 06:00,47909.2070312
10Jul2018 06:00,48778.9726562
11Jul2018 06:00,48748.578125
12Jul2018 06:00,47834.8789062
13Jul2018 06:00,46861.6015625
14Jul2018 06:00,46510.390625
15Jul2018 06:00,47006.4101562
16Jul2018 06:00,47980.4648438
17Jul2018 06:00,49097.5273438
18Jul2018 06:00,50105.3632812
19Jul2018 06:00,50637.265625
20Jul2018 06:00,50559.9335938
21Jul2018 06:00,50339.7578125
22Jul2018 06:00,50635.1953125
23Jul2018 06:00,51410.8046875
24Jul2018 06:00,52135.5273438
25Jul2018 06:00,52753.546875
26Jul2018 06:00,53932.921875
27Jul2018 06:00,55957.4648438
28Jul2018 06:00,58704.1992188
29Jul2018 06:00,61661.3554688
30Jul2018 06:00,64824.1015625
31Jul2018 06:00,69488.1796875
01Aug2018 06:00,76970.453125
02Aug2018 06:00,86011.8203125
